"Tweet_Tidspunkt","Forventet_Avkastning","Faktisk_Avkastning","Unormal_Avkastning","Lopenummer","Text","Rank"
2020-03-25 14:28:00,-0.000240542104703653,-0.00185810951981671,-0.00161756741511306,1,"@flcnhvy @tesla making good progress. we will do whatever is needed to help in these difficult times.",0
2020-03-25 14:31:00,-0.000307396115489315,0.000410622554072222,0.000718018669561537,1,"@ppathole @flcnhvy @tesla yes. is there more? should be a lot of data by now.",0
2020-03-25 15:17:00,0.000252840135569575,-0.000727213078899939,-0.000980053214469513,1,"@ppathole @flcnhvy @tesla c19 testing in the us over the past week has grown much faster than c19 positive cases. i think we may have passed the inflection point for us cases (excluding ny) already.",0
2020-03-25 15:41:00,8.20977175914592e-05,-0.0018295998260112,-0.00191169754360266,1,"@enscand @ppathole @flcnhvy @tesla something weird happened at cdc yesterday. they changed the graph to include âestimated illness onset dateâ. this is a significantly less rigorous standard. {url}",0
2020-03-25 15:46:00,-0.000239333092803014,-0.000140241655621457,9.90914371815572e-05,1,"@flcnhvy @tesla giga new york will reopen for ventilator production as soon as humanly possible. we will do anything in our power to help the citizens of new york.",0
2020-03-27 11:13:00,5.6741222398162e-05,-0.00161755796498081,-0.00167429918737897,1,"@nycmayor youâre most welcome. credit to the tesla team. will do our best to help in any way.",0
2020-03-27 11:27:00,0.000339037900547727,-0.00277838098326137,-0.0031174188838091,1,"@nycmayor biggest value tesla is providing is precise delivery of ventilators exactly to the icu where &amp; when theyâre needed. there are many ventilators in warehouses, but stuck in logistics/routing/paperwork issues.",-1
2020-03-30 14:22:00,-0.000182066930167836,0.00139849691464081,0.00158056384480865,1,"@teslaownerssv seeing friends",0
2020-03-31 11:11:00,-0.000286543992413608,0.00204926733031967,0.00233581132273327,1,"@teslarati @bocachicagal the legs extend &amp; telescope out, so are longer than they seem, but not as long as they will be for sn4+",1
2020-03-31 11:27:00,-1.65495915167248e-05,0.00190138167068057,0.00191793126219729,1,"we have extra fda-approved ventilators. will ship to hospitals worldwide within tesla delivery regions. device &amp; shipping cost are free. only requirement is that the vents are needed immediately for patients, not stored in a warehouse. please me or @tesla know.",0
2020-03-31 15:07:00,3.56770910532084e-05,-0.00223714285714282,-0.00227281994819603,1,"@nychealthsystem @tesla happy we could be helpful! more available if needed.",-1
2020-04-02 15:50:00,-0.000293229052514275,0.0031775018261505,0.00347073087866478,1,"@28delayslater @thirdrowtesla exactly. moreover, all hospitals were given exact specifications of resmed &amp; philips ventilators before delivery &amp; all confirmed they would be critical.",1
2020-04-02 15:51:00,-0.00029699912803843,-0.00120475148690827,-0.000907752358869841,1,"@28delayslater @thirdrowtesla invasive ventilators are for worst case patients. survival rate at that point is low, as gov cuomo has pointed out. nonetheless, we start delivery of intratracheal medtronic units in nyc tonight.",0
2020-04-09 11:39:00,2.13555311177943e-05,0.000455619483560681,0.000434263952442886,1,"@mountsinainyc @tesla youâre welcome!",0
2020-04-13 14:05:00,0.000565818123120119,0.000204072058547678,-0.000361746064572441,1,"@thirdrowtesla this will happen",0
2020-04-16 13:54:00,-4.40900393785499e-05,-0.00112884525650677,-0.00108475521712822,1,"partial list of hospitals to which tesla sent ventilators {url}",0
2020-04-17 14:48:00,0.000109829530466891,0.000967574315082678,0.000857744784615787,1,"@covellomassimo @tesla will do",0
2020-04-22 10:50:00,0.000362743000126834,0.00165259374268882,0.00128985074256198,1,"@anime_virus @flcnhvy @thirdrowtesla @mfrunker if this launch succeeds, we will have put up 422 satellites â¦",0
2020-04-22 11:42:00,4.39200046809211e-06,0.00319708185816974,0.00319268985770165,1,"@owensparks_ @flcnhvy @anime_virus @thirdrowtesla @mfrunker yes",1
2020-04-22 11:45:00,-5.57066844108797e-06,-0.000543889063761307,-0.000538318395320219,1,"@erdayastronaut @flcnhvy @anime_virus @thirdrowtesla @mfrunker solar panel angle during orbit raise / park. weâre fixing it now.",0
2020-04-22 11:49:00,6.85734251194216e-05,0.00065595487372341,0.000587381448603989,1,"@teslatino @flcnhvy @anime_virus @thirdrowtesla @mfrunker @spacex itâs made of a special dark foam thatâs extremely radio transparent, so as not to affect the phased array antennas. looks a lot like a car sun visor.",0
2020-04-23 13:20:00,7.85862028529098e-05,-0.00319959697984692,-0.00327818318269983,1,"@teslaownerssv @togregto side camera view looks a little weird, as meant for self-driving, but will review with team. image will need a little post-processing.",-1
2020-04-23 13:22:00,0.000136230557624083,-0.00309897750425957,-0.00323520806188365,1,"@jgrano305 @teslaownerssv @togregto will talk with team. we have a lot on our plate!",-1
2020-04-23 13:57:00,-0.000313276028544253,-0.000722324878212773,-0.00040904884966852,1,"@ajtourville @psidart @togregto maybe cybertruck will have it â¦",0
2020-05-01 11:11:00,-0.000189204511496283,-0.0122938524816648,-0.0121046479701686,1,"tesla stock price is too high imo",-1
2020-05-06 12:19:00,0.000158680456799102,0.000917763368075313,0.000759082911276211,1,"@inspacexitrust @space_station @tesla @spacex @commercial_crew that was the whole company back then. grew organically from a simple mariachi party in el segundo.",0
2020-05-07 15:23:00,0.000113871082139682,0.000415969390787001,0.000302098308647319,1,"@erdayastronaut @elonharith @flcnhvy @nasaspaceflight sls makes me feel sad",0
2020-05-11 13:01:00,-0.000211506106630879,-0.00145155392374335,-0.00124004781711247,1,"@thirdrowtesla yes, this is insane",0
2020-05-11 13:07:00,-0.000163136772045704,-0.000133465563104139,2.96712089415648e-05,1,"@thirdrowtesla @lorenasgonzalez interesting",0
2020-05-11 13:32:00,0.000147109916678766,-0.000793559772253951,-0.000940669688932717,1,"@hidalgocounty @judgecortez @govabbott @tesla @john_jwitt note is much appreciated",0
2020-05-12 14:08:00,-3.37855176985417e-06,2.3494542037167e-05,2.68730938070211e-05,1,"@thirdrowtesla itâs not often that the governor of california &amp; the president agree!",0
2020-05-13 14:00:00,-0.00018488770425511,-0.00414384056226825,-0.00395895285801314,1,"@rosileseddie @thirdrowtesla @acsosheriffs @gavinnewsom the custom styling some of the team is doing over their masks is really cool!",-1
2020-05-14 15:06:00,0.000206772425237138,-0.001053746760249,-0.00126051918548613,1,"tesla supercharger usage by region {url}",0
2020-05-26 14:40:00,-5.58668132802952e-05,-0.000524123421902942,-0.000468256608622647,1,"@samtalkstesla @rationaletienne @thirdrowtesla @wholemarslog @28delayslater @vincent13031925 @teslaownerssv haha true",0
2020-05-29 14:29:00,0.000110724970586768,0.00047373762588217,0.000363012655295402,1,"@cleantechnica worth noting that, as of jan 1, tesla buyers no longer received any federal tax credit. model 3 led despite this disadvantage.",0
2020-06-08 12:27:00,1.21138534286098e-06,0.00172450959258462,0.00172329820724176,1,"@emmerichvideo @tesla good point",0
2020-06-08 13:46:00,0.000166465799785303,0.000586646951043053,0.000420181151257749,1,"@ppathole @tesla autopilot prime directive is: donât crash. what seems fast to humans is slow to a computer. 360 degree low light vision &amp; sonar, plus forward radar enable to be superhuman. upcoming software upgrades will increasingly show the potential.",0
2020-06-10 10:00:00,0.000285287189320013,-0.00114833544037089,-0.0014336226296909,1,"@gerberkawasaki @tesla (formerly) mainstream media has systemic negative &amp; political bias about almost everything. reading major newspapers makes you feel sad &amp; angry. thatâs why theyâre being crushed by @joerogan. likes/retweets of old media are extremely low. ironic article:
{url}",0
2020-06-10 10:02:00,0.000350148390417043,0.000712324567533483,0.00036217617711644,1,"@icannot_enough @gerberkawasaki @tesla @joerogan yes",0
