Tweet_Tidspunkt,Forventet_Avkastning,Faktisk_Avkastning,Unormal_Avkastning,Lopenummer,Text,Rank
2017-03-28 11:04:00 UTC,"0,000108822","0,000606702","0,00049788",1,business glad to have tencent as an investor and advisor to tesla,0
2017-03-28 11:14:00 UTC,"0,000157945","0,000428754","0,000270809",1,danahull very few we have yet to do a china or europe launch of model 3,0
2017-03-31 13:18:00 UTC,"-2,72976E-05","-0,000720791","-0,000693493",1,teslaaddict teslamotors working on it,0
2017-04-07 10:36:00 UTC,"5,45906E-05","-4,97909E-05","-0,000104382",1,feature coming soon that allows one touch access to all discovered tesla easter eggs ,0
2017-04-12 13:20:00 UTC,"-0,000192774","0,001233356","0,00142613",1,autolist survey finds tesla used car values are highest and sell fastest ,0
2017-04-13 11:51:00 UTC,"5,26983E-05","0,000872561","0,000819863",1,tesla semi truck unveil set for september team has done an amazing job seriously next level,0
2017-05-10 13:44:00 UTC,"0,000147991","0,00063299","0,000484999",1,slomo hail cannonball impacting tesla solar roof tile ,0
2017-06-05 11:39:00 UTC,"0,000187136","0,000625616","0,00043848",1,rolandscahill teslamotors wearing anything at all is just a conspiracy by the capitalist running dogs of big underwear,0
2017-06-05 11:44:00 UTC,"0,000170598","-0,000187032","-0,00035763",1,thestaceyroy teslamotors california cabernet,0
2017-06-06 11:42:00 UTC,"-9,05836E-05","0,000473914","0,000564497",1,tesla shareholder meeting today cant believe its been 1000 years since we went public ,0
2017-06-08 13:05:00 UTC,"9,07712E-05","-0,001959824","-0,002050595",1,try the new tesla dj station on streaming radio,0
2017-06-08 13:08:00 UTC,"4,84499E-05","0,000571242","0,000522792",1,philwhln its on the car might add it to the tesla app at some point so you get it on your phone if you have a powerwall or tesla solar,0
2017-06-08 13:10:00 UTC,"6,9291E-05","-4,0782E-06","-7,33692E-05",1,in the us you can ask your tesla to play any monty python or other comedy skit doesnt work outside us yet,0
